,Event,Site,Date,Round,White,Black,Result,CurrentPosition,Timezone,ECO,ECOURL,UTCDate,UTCTime,WhiteELO,BlackELO,TimeControl,Termination,StartTime,EndDate,EndTime,Link,whitemoves,blackmoves
5,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,Be3,e6
6,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,Be2,Ne7
7,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,Qd2,Qc7
8,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,h4,h5
9,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,Rc1,b6
10,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,O-O,Bb7
11,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,Rfd1,O-O-O
12,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,Ng5,Rhf8
13,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,b4,Kb8
14,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,a4,Nf6
15,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,a5,Ng4
16,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,axb6,axb6
17,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,Bxg4,hxg4
18,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,Ra1,d5
19,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,cxd5,exd5
20,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,e5,Nf5
21,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,Qa2,Nxe3
22,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,fxe3,Bh6
23,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,b5,Bxg5
24,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,hxg5,c5
25,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,dxc5,bxc5
26,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,Qa7+,Kc8
27,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,b6,Qxe5
28,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,Nb5,Qxe3+
29,Live Chess,Chess.com,2022.10.27,-,tuggypetu,pancino,0-1,2kr1r2/Qb3p2/1P4p1/1Npp2P1/5qp1/8/6P1/R2R1K2 w - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,2022.10.27,05:11:32,1503,1688,180+2,pancino won on time,05:11:32,2022.10.27,05:17:55,https://www.chess.com/game/live/60586269729,Kf1,Qf4+
0,Live Chess,Chess.com,2022.10.27,-,tuggypetu,Ramady87,1-0,r6k/pp4pp/3p1B2/2pQ1n2/2P2P2/8/PP4PP/R4RK1 b - -,UTC,C41,https://www.chess.com/openings/Philidor-Defense,2022.10.27,05:07:31,1507,1391,180+2,tuggypetu won by resignation,05:07:31,2022.10.27,05:11:19,https://www.chess.com/game/live/60586231801,e4,e5
1,Live Chess,Chess.com,2022.10.27,-,tuggypetu,Ramady87,1-0,r6k/pp4pp/3p1B2/2pQ1n2/2P2P2/8/PP4PP/R4RK1 b - -,UTC,C41,https://www.chess.com/openings/Philidor-Defense,2022.10.27,05:07:31,1507,1391,180+2,tuggypetu won by resignation,05:07:31,2022.10.27,05:11:19,https://www.chess.com/game/live/60586231801,Nf3,d6
2,Live Chess,Chess.com,2022.10.27,-,tuggypetu,Ramady87,1-0,r6k/pp4pp/3p1B2/2pQ1n2/2P2P2/8/PP4PP/R4RK1 b - -,UTC,C41,https://www.chess.com/openings/Philidor-Defense,2022.10.27,05:07:31,1507,1391,180+2,tuggypetu won by resignation,05:07:31,2022.10.27,05:11:19,https://www.chess.com/game/live/60586231801,c4,Be7
3,Live Chess,Chess.com,2022.10.27,-,tuggypetu,Ramady87,1-0,r6k/pp4pp/3p1B2/2pQ1n2/2P2P2/8/PP4PP/R4RK1 b - -,UTC,C41,https://www.chess.com/openings/Philidor-Defense,2022.10.27,05:07:31,1507,1391,180+2,tuggypetu won by resignation,05:07:31,2022.10.27,05:11:19,https://www.chess.com/game/live/60586231801,Nc3,Nc6
4,Live Chess,Chess.com,2022.10.27,-,tuggypetu,Ramady87,1-0,r6k/pp4pp/3p1B2/2pQ1n2/2P2P2/8/PP4PP/R4RK1 b - -,UTC,C41,https://www.chess.com/openings/Philidor-Defense,2022.10.27,05:07:31,1507,1391,180+2,tuggypetu won by resignation,05:07:31,2022.10.27,05:11:19,https://www.chess.com/game/live/60586231801,d4,exd4
5,Live Chess,Chess.com,2022.10.27,-,tuggypetu,Ramady87,1-0,r6k/pp4pp/3p1B2/2pQ1n2/2P2P2/8/PP4PP/R4RK1 b - -,UTC,C41,https://www.chess.com/openings/Philidor-Defense,2022.10.27,05:07:31,1507,1391,180+2,tuggypetu won by resignation,05:07:31,2022.10.27,05:11:19,https://www.chess.com/game/live/60586231801,Nxd4,Nxd4
6,Live Chess,Chess.com,2022.10.27,-,tuggypetu,Ramady87,1-0,r6k/pp4pp/3p1B2/2pQ1n2/2P2P2/8/PP4PP/R4RK1 b - -,UTC,C41,https://www.chess.com/openings/Philidor-Defense,2022.10.27,05:07:31,1507,1391,180+2,tuggypetu won by resignation,05:07:31,2022.10.27,05:11:19,https://www.chess.com/game/live/60586231801,Qxd4,Nf6
7,Live Chess,Chess.com,2022.10.27,-,tuggypetu,Ramady87,1-0,r6k/pp4pp/3p1B2/2pQ1n2/2P2P2/8/PP4PP/R4RK1 b - -,UTC,C41,https://www.chess.com/openings/Philidor-Defense,2022.10.27,05:07:31,1507,1391,180+2,tuggypetu won by resignation,05:07:31,2022.10.27,05:11:19,https://www.chess.com/game/live/60586231801,Be2,O-O
8,Live Chess,Chess.com,2022.10.27,-,tuggypetu,Ramady87,1-0,r6k/pp4pp/3p1B2/2pQ1n2/2P2P2/8/PP4PP/R4RK1 b - -,UTC,C41,https://www.chess.com/openings/Philidor-Defense,2022.10.27,05:07:31,1507,1391,180+2,tuggypetu won by resignation,05:07:31,2022.10.27,05:11:19,https://www.chess.com/game/live/60586231801,O-O,c5
9,Live Chess,Chess.com,2022.10.27,-,tuggypetu,Ramady87,1-0,r6k/pp4pp/3p1B2/2pQ1n2/2P2P2/8/PP4PP/R4RK1 b - -,UTC,C41,https://www.chess.com/openings/Philidor-Defense,2022.10.27,05:07:31,1507,1391,180+2,tuggypetu won by resignation,05:07:31,2022.10.27,05:11:19,https://www.chess.com/game/live/60586231801,Qd3,Bg4
10,Live Chess,Chess.com,2022.10.27,-,tuggypetu,Ramady87,1-0,r6k/pp4pp/3p1B2/2pQ1n2/2P2P2/8/PP4PP/R4RK1 b - -,UTC,C41,https://www.chess.com/openings/Philidor-Defense,2022.10.27,05:07:31,1507,1391,180+2,tuggypetu won by resignation,05:07:31,2022.10.27,05:11:19,https://www.chess.com/game/live/60586231801,Bxg4,Nxg4
11,Live Chess,Chess.com,2022.10.27,-,tuggypetu,Ramady87,1-0,r6k/pp4pp/3p1B2/2pQ1n2/2P2P2/8/PP4PP/R4RK1 b - -,UTC,C41,https://www.chess.com/openings/Philidor-Defense,2022.10.27,05:07:31,1507,1391,180+2,tuggypetu won by resignation,05:07:31,2022.10.27,05:11:19,https://www.chess.com/game/live/60586231801,Nd5,Ne5
12,Live Chess,Chess.com,2022.10.27,-,tuggypetu,Ramady87,1-0,r6k/pp4pp/3p1B2/2pQ1n2/2P2P2/8/PP4PP/R4RK1 b - -,UTC,C41,https://www.chess.com/openings/Philidor-Defense,2022.10.27,05:07:31,1507,1391,180+2,tuggypetu won by resignation,05:07:31,2022.10.27,05:11:19,https://www.chess.com/game/live/60586231801,Qe2,f5
13,Live Chess,Chess.com,2022.10.27,-,tuggypetu,Ramady87,1-0,r6k/pp4pp/3p1B2/2pQ1n2/2P2P2/8/PP4PP/R4RK1 b - -,UTC,C41,https://www.chess.com/openings/Philidor-Defense,2022.10.27,05:07:31,1507,1391,180+2,tuggypetu won by resignation,05:07:31,2022.10.27,05:11:19,https://www.chess.com/game/live/60586231801,f4,Nc6
14,Live Chess,Chess.com,2022.10.27,-,tuggypetu,Ramady87,1-0,r6k/pp4pp/3p1B2/2pQ1n2/2P2P2/8/PP4PP/R4RK1 b - -,UTC,C41,https://www.chess.com/openings/Philidor-Defense,2022.10.27,05:07:31,1507,1391,180+2,tuggypetu won by resignation,05:07:31,2022.10.27,05:11:19,https://www.chess.com/game/live/60586231801,exf5,Rxf5
15,Live Chess,Chess.com,2022.10.27,-,tuggypetu,Ramady87,1-0,r6k/pp4pp/3p1B2/2pQ1n2/2P2P2/8/PP4PP/R4RK1 b - -,UTC,C41,https://www.chess.com/openings/Philidor-Defense,2022.10.27,05:07:31,1507,1391,180+2,tuggypetu won by resignation,05:07:31,2022.10.27,05:11:19,https://www.chess.com/game/live/60586231801,Qe6+,Kh8
16,Live Chess,Chess.com,2022.10.27,-,tuggypetu,Ramady87,1-0,r6k/pp4pp/3p1B2/2pQ1n2/2P2P2/8/PP4PP/R4RK1 b - -,UTC,C41,https://www.chess.com/openings/Philidor-Defense,2022.10.27,05:07:31,1507,1391,180+2,tuggypetu won by resignation,05:07:31,2022.10.27,05:11:19,https://www.chess.com/game/live/60586231801,Qxf5,Nd4
17,Live Chess,Chess.com,2022.10.27,-,tuggypetu,Ramady87,1-0,r6k/pp4pp/3p1B2/2pQ1n2/2P2P2/8/PP4PP/R4RK1 b - -,UTC,C41,https://www.chess.com/openings/Philidor-Defense,2022.10.27,05:07:31,1507,1391,180+2,tuggypetu won by resignation,05:07:31,2022.10.27,05:11:19,https://www.chess.com/game/live/60586231801,Qe4,Bf6
18,Live Chess,Chess.com,2022.10.27,-,tuggypetu,Ramady87,1-0,r6k/pp4pp/3p1B2/2pQ1n2/2P2P2/8/PP4PP/R4RK1 b - -,UTC,C41,https://www.chess.com/openings/Philidor-Defense,2022.10.27,05:07:31,1507,1391,180+2,tuggypetu won by resignation,05:07:31,2022.10.27,05:11:19,https://www.chess.com/game/live/60586231801,Nxf6,Qxf6
19,Live Chess,Chess.com,2022.10.27,-,tuggypetu,Ramady87,1-0,r6k/pp4pp/3p1B2/2pQ1n2/2P2P2/8/PP4PP/R4RK1 b - -,UTC,C41,https://www.chess.com/openings/Philidor-Defense,2022.10.27,05:07:31,1507,1391,180+2,tuggypetu won by resignation,05:07:31,2022.10.27,05:11:19,https://www.chess.com/game/live/60586231801,Bd2,Kg8
20,Live Chess,Chess.com,2022.10.27,-,tuggypetu,Ramady87,1-0,r6k/pp4pp/3p1B2/2pQ1n2/2P2P2/8/PP4PP/R4RK1 b - -,UTC,C41,https://www.chess.com/openings/Philidor-Defense,2022.10.27,05:07:31,1507,1391,180+2,tuggypetu won by resignation,05:07:31,2022.10.27,05:11:19,https://www.chess.com/game/live/60586231801,Bc3,Nf5
21,Live Chess,Chess.com,2022.10.27,-,tuggypetu,Ramady87,1-0,r6k/pp4pp/3p1B2/2pQ1n2/2P2P2/8/PP4PP/R4RK1 b - -,UTC,C41,https://www.chess.com/openings/Philidor-Defense,2022.10.27,05:07:31,1507,1391,180+2,tuggypetu won by resignation,05:07:31,2022.10.27,05:11:19,https://www.chess.com/game/live/60586231801,Qd5+,Kh8
22,Live Chess,Chess.com,2022.10.27,-,tuggypetu,Ramady87,1-0,r6k/pp4pp/3p1B2/2pQ1n2/2P2P2/8/PP4PP/R4RK1 b - -,UTC,C41,https://www.chess.com/openings/Philidor-Defense,2022.10.27,05:07:31,1507,1391,180+2,tuggypetu won by resignation,05:07:31,2022.10.27,05:11:19,https://www.chess.com/game/live/60586231801,Bxf6,over
0,Live Chess,Chess.com,2022.10.27,-,Daniel3306,tuggypetu,1-0,5r2/4Npk1/p6R/4p1P1/4b2K/1p2B3/P5q1/7R b - -,UTC,B70,https://www.chess.com/openings/Sicilian-Defense-Open-Dragon-Variation-6.Bc4-Bg7,2022.10.27,05:00:26,1673,1501,180+2,Daniel3306 won on time,05:00:26,2022.10.27,05:07:16,https://www.chess.com/game/live/60585659203,e4,c5
1,Live Chess,Chess.com,2022.10.27,-,Daniel3306,tuggypetu,1-0,5r2/4Npk1/p6R/4p1P1/4b2K/1p2B3/P5q1/7R b - -,UTC,B70,https://www.chess.com/openings/Sicilian-Defense-Open-Dragon-Variation-6.Bc4-Bg7,2022.10.27,05:00:26,1673,1501,180+2,Daniel3306 won on time,05:00:26,2022.10.27,05:07:16,https://www.chess.com/game/live/60585659203,Nf3,d6
2,Live Chess,Chess.com,2022.10.27,-,Daniel3306,tuggypetu,1-0,5r2/4Npk1/p6R/4p1P1/4b2K/1p2B3/P5q1/7R b - -,UTC,B70,https://www.chess.com/openings/Sicilian-Defense-Open-Dragon-Variation-6.Bc4-Bg7,2022.10.27,05:00:26,1673,1501,180+2,Daniel3306 won on time,05:00:26,2022.10.27,05:07:16,https://www.chess.com/game/live/60585659203,d4,cxd4
3,Live Chess,Chess.com,2022.10.27,-,Daniel3306,tuggypetu,1-0,5r2/4Npk1/p6R/4p1P1/4b2K/1p2B3/P5q1/7R b - -,UTC,B70,https://www.chess.com/openings/Sicilian-Defense-Open-Dragon-Variation-6.Bc4-Bg7,2022.10.27,05:00:26,1673,1501,180+2,Daniel3306 won on time,05:00:26,2022.10.27,05:07:16,https://www.chess.com/game/live/60585659203,Nxd4,Nf6
4,Live Chess,Chess.com,2022.10.27,-,Daniel3306,tuggypetu,1-0,5r2/4Npk1/p6R/4p1P1/4b2K/1p2B3/P5q1/7R b - -,UTC,B70,https://www.chess.com/openings/Sicilian-Defense-Open-Dragon-Variation-6.Bc4-Bg7,2022.10.27,05:00:26,1673,1501,180+2,Daniel3306 won on time,05:00:26,2022.10.27,05:07:16,https://www.chess.com/game/live/60585659203,Nc3,g6
5,Live Chess,Chess.com,2022.10.27,-,Daniel3306,tuggypetu,1-0,5r2/4Npk1/p6R/4p1P1/4b2K/1p2B3/P5q1/7R b - -,UTC,B70,https://www.chess.com/openings/Sicilian-Defense-Open-Dragon-Variation-6.Bc4-Bg7,2022.10.27,05:00:26,1673,1501,180+2,Daniel3306 won on time,05:00:26,2022.10.27,05:07:16,https://www.chess.com/game/live/60585659203,Bc4,Bg7
6,Live Chess,Chess.com,2022.10.27,-,Daniel3306,tuggypetu,1-0,5r2/4Npk1/p6R/4p1P1/4b2K/1p2B3/P5q1/7R b - -,UTC,B70,https://www.chess.com/openings/Sicilian-Defense-Open-Dragon-Variation-6.Bc4-Bg7,2022.10.27,05:00:26,1673,1501,180+2,Daniel3306 won on time,05:00:26,2022.10.27,05:07:16,https://www.chess.com/game/live/60585659203,Be3,O-O
7,Live Chess,Chess.com,2022.10.27,-,Daniel3306,tuggypetu,1-0,5r2/4Npk1/p6R/4p1P1/4b2K/1p2B3/P5q1/7R b - -,UTC,B70,https://www.chess.com/openings/Sicilian-Defense-Open-Dragon-Variation-6.Bc4-Bg7,2022.10.27,05:00:26,1673,1501,180+2,Daniel3306 won on time,05:00:26,2022.10.27,05:07:16,https://www.chess.com/game/live/60585659203,f3,Nbd7
8,Live Chess,Chess.com,2022.10.27,-,Daniel3306,tuggypetu,1-0,5r2/4Npk1/p6R/4p1P1/4b2K/1p2B3/P5q1/7R b - -,UTC,B70,https://www.chess.com/openings/Sicilian-Defense-Open-Dragon-Variation-6.Bc4-Bg7,2022.10.27,05:00:26,1673,1501,180+2,Daniel3306 won on time,05:00:26,2022.10.27,05:07:16,https://www.chess.com/game/live/60585659203,Qd2,a6
9,Live Chess,Chess.com,2022.10.27,-,Daniel3306,tuggypetu,1-0,5r2/4Npk1/p6R/4p1P1/4b2K/1p2B3/P5q1/7R b - -,UTC,B70,https://www.chess.com/openings/Sicilian-Defense-Open-Dragon-Variation-6.Bc4-Bg7,2022.10.27,05:00:26,1673,1501,180+2,Daniel3306 won on time,05:00:26,2022.10.27,05:07:16,https://www.chess.com/game/live/60585659203,g4,b5
10,Live Chess,Chess.com,2022.10.27,-,Daniel3306,tuggypetu,1-0,5r2/4Npk1/p6R/4p1P1/4b2K/1p2B3/P5q1/7R b - -,UTC,B70,https://www.chess.com/openings/Sicilian-Defense-Open-Dragon-Variation-6.Bc4-Bg7,2022.10.27,05:00:26,1673,1501,180+2,Daniel3306 won on time,05:00:26,2022.10.27,05:07:16,https://www.chess.com/game/live/60585659203,Bb3,Bb7
11,Live Chess,Chess.com,2022.10.27,-,Daniel3306,tuggypetu,1-0,5r2/4Npk1/p6R/4p1P1/4b2K/1p2B3/P5q1/7R b - -,UTC,B70,https://www.chess.com/openings/Sicilian-Defense-Open-Dragon-Variation-6.Bc4-Bg7,2022.10.27,05:00:26,1673,1501,180+2,Daniel3306 won on time,05:00:26,2022.10.27,05:07:16,https://www.chess.com/game/live/60585659203,h4,Rc8
12,Live Chess,Chess.com,2022.10.27,-,Daniel3306,tuggypetu,1-0,5r2/4Npk1/p6R/4p1P1/4b2K/1p2B3/P5q1/7R b - -,UTC,B70,https://www.chess.com/openings/Sicilian-Defense-Open-Dragon-Variation-6.Bc4-Bg7,2022.10.27,05:00:26,1673,1501,180+2,Daniel3306 won on time,05:00:26,2022.10.27,05:07:16,https://www.chess.com/game/live/60585659203,h5,Ne5
13,Live Chess,Chess.com,2022.10.27,-,Daniel3306,tuggypetu,1-0,5r2/4Npk1/p6R/4p1P1/4b2K/1p2B3/P5q1/7R b - -,UTC,B70,https://www.chess.com/openings/Sicilian-Defense-Open-Dragon-Variation-6.Bc4-Bg7,2022.10.27,05:00:26,1673,1501,180+2,Daniel3306 won on time,05:00:26,2022.10.27,05:07:16,https://www.chess.com/game/live/60585659203,hxg6,hxg6
14,Live Chess,Chess.com,2022.10.27,-,Daniel3306,tuggypetu,1-0,5r2/4Npk1/p6R/4p1P1/4b2K/1p2B3/P5q1/7R b - -,UTC,B70,https://www.chess.com/openings/Sicilian-Defense-Open-Dragon-Variation-6.Bc4-Bg7,2022.10.27,05:00:26,1673,1501,180+2,Daniel3306 won on time,05:00:26,2022.10.27,05:07:16,https://www.chess.com/game/live/60585659203,Qh2,Rxc3
15,Live Chess,Chess.com,2022.10.27,-,Daniel3306,tuggypetu,1-0,5r2/4Npk1/p6R/4p1P1/4b2K/1p2B3/P5q1/7R b - -,UTC,B70,https://www.chess.com/openings/Sicilian-Defense-Open-Dragon-Variation-6.Bc4-Bg7,2022.10.27,05:00:26,1673,1501,180+2,Daniel3306 won on time,05:00:26,2022.10.27,05:07:16,https://www.chess.com/game/live/60585659203,bxc3,Qc7
16,Live Chess,Chess.com,2022.10.27,-,Daniel3306,tuggypetu,1-0,5r2/4Npk1/p6R/4p1P1/4b2K/1p2B3/P5q1/7R b - -,UTC,B70,https://www.chess.com/openings/Sicilian-Defense-Open-Dragon-Variation-6.Bc4-Bg7,2022.10.27,05:00:26,1673,1501,180+2,Daniel3306 won on time,05:00:26,2022.10.27,05:07:16,https://www.chess.com/game/live/60585659203,c4,bxc4
17,Live Chess,Chess.com,2022.10.27,-,Daniel3306,tuggypetu,1-0,5r2/4Npk1/p6R/4p1P1/4b2K/1p2B3/P5q1/7R b - -,UTC,B70,https://www.chess.com/openings/Sicilian-Defense-Open-Dragon-Variation-6.Bc4-Bg7,2022.10.27,05:00:26,1673,1501,180+2,Daniel3306 won on time,05:00:26,2022.10.27,05:07:16,https://www.chess.com/game/live/60585659203,g5,Nh5
18,Live Chess,Chess.com,2022.10.27,-,Daniel3306,tuggypetu,1-0,5r2/4Npk1/p6R/4p1P1/4b2K/1p2B3/P5q1/7R b - -,UTC,B70,https://www.chess.com/openings/Sicilian-Defense-Open-Dragon-Variation-6.Bc4-Bg7,2022.10.27,05:00:26,1673,1501,180+2,Daniel3306 won on time,05:00:26,2022.10.27,05:07:16,https://www.chess.com/game/live/60585659203,f4,cxb3
19,Live Chess,Chess.com,2022.10.27,-,Daniel3306,tuggypetu,1-0,5r2/4Npk1/p6R/4p1P1/4b2K/1p2B3/P5q1/7R b - -,UTC,B70,https://www.chess.com/openings/Sicilian-Defense-Open-Dragon-Variation-6.Bc4-Bg7,2022.10.27,05:00:26,1673,1501,180+2,Daniel3306 won on time,05:00:26,2022.10.27,05:07:16,https://www.chess.com/game/live/60585659203,fxe5,Qc3+
